hour_of_day,season,day_of_week,"Comptador Campus Diagonal Sud 1 [kWh] [Sud 1 (ETSAB, EPSEB i FME)]",CS A,CS B,CS C,Electricitat Total,festiu
15,Winter,Friday,332.2,106.93769999999999,39.7911,54.1097,200.8385,0.0
16,Autumn,Monday,462.1818181818182,104.19390909090909,55.292545454545454,76.11581818181818,235.60227272727272,0.0
16,Autumn,Tuesday,457.15384615384613,104.23423076923078,58.781461538461535,71.39853846153846,234.41423076923076,0.0
16,Autumn,Wednesday,466.0833333333333,108.4325,55.466833333333334,81.70866666666667,245.60799999999998,0.0
16,Autumn,Thursday,475.4166666666667,105.66991666666667,56.978166666666674,79.56391666666667,242.212,0.0
16,Autumn,Friday,360.2307692307692,89.45738461538461,48.36484615384615,57.453384615384614,195.27561538461538,0.0
16,Spring,Monday,335.0,107.4096,49.0463,53.770900000000005,210.2268,0.0
16,Spring,Tuesday,303.0833333333333,105.12766666666666,51.67391666666666,49.31783333333333,206.11941666666667,0.0
16,Spring,Wednesday,311.6923076923077,112.92453846153846,52.348,56.69223076923077,221.96476923076924,0.0
16,Spring,Thursday,354.3333333333333,114.11225,54.2115,60.796666666666674,229.12041666666667,0.0
16,Spring,Friday,298.1666666666667,102.58216666666665,43.211000000000006,55.05191666666667,200.84508333333335,0.0
16,Summer,Monday,289.3333333333333,61.295222222222215,23.116888888888887,41.46277777777778,125.87488888888889,0.0
16,Summer,Tuesday,344.5,82.340125,33.972875,41.60525,157.91825,0.0
16,Summer,Wednesday,361.5,83.372625,35.218125,50.600750000000005,169.1915,0.0
16,Summer,Thursday,331.44444444444446,85.82377777777778,27.982111111111113,50.50977777777778,164.3156666666667,0.0
16,Summer,Friday,233.44444444444446,68.96577777777777,27.793555555555557,39.65455555555556,136.4138888888889,0.0
16,Vacation,Monday,77.66666666666667,37.55141666666667,3.8450833333333336,13.90275,55.29925,1.0
16,Vacation,Tuesday,98.0,39.20522222222222,5.800111111111111,16.045444444444446,61.050777777777775,1.0
16,Vacation,Wednesday,58.0,22.271700000000003,3.6062,15.758199999999999,41.6361,1.0
16,Vacation,Thursday,64.3,27.979600000000005,5.325200000000001,16.6632,49.968,1.0
16,Vacation,Friday,43.375,19.69,3.6412500000000003,12.88925,36.2205,1.0
16,Winter,Monday,469.3,136.0378,50.1265,68.9673,255.1316,0.0
16,Winter,Tuesday,469.5,142.3482,50.0755,63.62949999999999,256.0532,0.0
16,Winter,Wednesday,447.77777777777777,148.04477777777777,44.24711111111111,60.54944444444444,252.84133333333335,0.0
16,Winter,Thursday,454.1111111111111,149.57100000000003,47.57533333333333,59.544,256.6903333333333,0.0
16,Winter,Friday,359.2,106.2325,36.582100000000004,50.869099999999996,193.6837,0.0
17,Autumn,Monday,473.3636363636364,108.26681818181818,55.78563636363637,77.93109090909091,241.98354545454546,0.0
17,Autumn,Tuesday,470.2307692307692,104.31061538461539,59.04946153846154,73.04061538461539,236.40069230769228,0.0
17,Autumn,Wednesday,470.1666666666667,110.80733333333332,55.124500000000005,78.719,244.65083333333334,0.0
17,Autumn,Thursday,482.0,110.43849999999999,56.47833333333333,81.34008333333334,248.25691666666668,0.0
17,Autumn,Friday,376.15384615384613,90.84146153846154,47.94746153846154,57.06861538461538,195.85753846153847,0.0
17,Spring,Monday,352.8,108.968,49.0816,53.301199999999994,211.3508,0.0
17,Spring,Tuesday,334.25,105.21766666666667,45.687916666666666,50.43325000000001,201.33883333333333,0.0
17,Spring,Wednesday,344.46153846153845,111.59323076923077,48.05907692307692,59.729615384615386,219.3819230769231,0.0
17,Spring,Thursday,374.5,115.05900000000001,45.897166666666664,61.21966666666666,222.17583333333334,0.0
17,Spring,Friday,313.4166666666667,101.43758333333334,43.387166666666666,52.082750000000004,196.9075,0.0
17,Summer,Monday,284.0,56.79944444444445,22.450222222222223,40.80911111111111,120.05877777777778,0.0
17,Summer,Tuesday,326.5,75.8315,33.014624999999995,40.41275,149.258875,0.0
17,Summer,Wednesday,352.25,79.96900000000001,34.495374999999996,47.20775,161.672125,0.0
17,Summer,Thursday,329.55555555555554,80.99522222222222,31.95077777777778,46.00544444444444,158.95144444444443,0.0
17,Summer,Friday,222.11111111111111,64.93377777777778,25.52433333333333,36.17111111111112,126.62922222222223,0.0
17,Vacation,Monday,97.91666666666667,37.86575,4.115666666666667,11.43575,53.41716666666667,1.0
17,Vacation,Tuesday,119.66666666666667,39.91833333333333,6.687111111111111,13.339444444444446,59.94488888888889,1.0
17,Vacation,Wednesday,76.5,22.1938,3.7239000000000004,14.567000000000002,40.484700000000004,1.0
17,Vacation,Thursday,84.1,28.2171,5.361199999999999,16.3512,49.929500000000004,1.0
17,Vacation,Friday,57.25,19.760125,3.66975,12.547875,35.97775,1.0
17,Winter,Monday,477.8,136.48409999999998,50.3706,65.0318,251.88649999999998,0.0
17,Winter,Tuesday,492.4,149.0825,49.534800000000004,66.1275,264.74480000000005,0.0
17,Winter,Wednesday,474.8888888888889,155.02366666666668,43.70555555555555,61.14044444444445,259.8696666666667,0.0
17,Winter,Thursday,477.55555555555554,154.469,48.496,58.306888888888885,261.2718888888889,0.0
17,Winter,Friday,391.9,122.08869999999999,45.7139,50.254000000000005,218.05659999999997,0.0
18,Autumn,Monday,454.45454545454544,109.41236363636364,55.91672727272728,73.66109090909092,238.99018181818184,0.0
18,Autumn,Tuesday,459.0,102.07638461538461,58.30615384615385,70.99646153846153,231.37900000000002,0.0
18,Autumn,Wednesday,462.25,108.36099999999999,53.62566666666667,72.30841666666666,234.29508333333334,0.0
18,Autumn,Thursday,465.0833333333333,107.58141666666666,56.80408333333333,78.40641666666666,242.79191666666668,0.0
18,Autumn,Friday,381.0769230769231,85.74569230769231,46.84615384615385,56.17376923076923,188.7656153846154,0.0
18,Spring,Monday,363.1,111.26849999999999,40.2012,53.990700000000004,205.4604,0.0
18,Spring,Tuesday,350.5833333333333,106.42666666666666,40.998916666666666,54.4315,201.85708333333332,0.0
18,Spring,Wednesday,353.46153846153845,109.66992307692308,45.83953846153846,59.64753846153846,215.157,0.0
18,Spring,Thursday,378.1666666666667,114.41616666666665,47.00933333333333,61.36116666666667,222.78666666666666,0.0
18,Spring,Friday,317.4166666666667,100.13666666666666,41.53458333333334,49.39775,191.069,0.0
18,Summer,Monday,267.1111111111111,55.36911111111111,22.617222222222225,34.42444444444445,112.41077777777778,0.0
18,Summer,Tuesday,327.125,70.108375,32.334624999999996,34.57875,137.02175,0.0
18,Summer,Wednesday,333.25,75.8385,33.843,40.0285,149.71,0.0
18,Summer,Thursday,322.0,77.16433333333333,27.40666666666667,42.08166666666667,146.65266666666668,0.0
18,Summer,Friday,246.0,58.50588888888889,21.754444444444445,29.80077777777778,110.0611111111111,0.0
18,Vacation,Monday,112.25,34.471916666666665,3.2000833333333336,10.655166666666666,48.32716666666666,1.0
18,Vacation,Tuesday,125.88888888888889,35.39344444444444,5.902444444444445,12.017333333333333,53.31322222222222,1.0
18,Vacation,Wednesday,95.5,21.4887,3.6545,13.955000000000002,39.098200000000006,1.0
18,Vacation,Thursday,104.7,27.521500000000003,5.4353,15.676999999999998,48.6338,1.0
18,Vacation,Friday,79.25,19.15625,3.9751250000000002,11.9475,35.078875000000004,1.0
18,Winter,Monday,459.6,143.098,39.166,63.4119,245.6759,0.0
18,Winter,Tuesday,465.3,143.7397,40.3378,60.571600000000004,244.6491,0.0
18,Winter,Wednesday,446.22222222222223,151.18866666666668,37.195,59.16522222222222,247.54888888888888,0.0
18,Winter,Thursday,452.44444444444446,149.97155555555554,36.78366666666667,55.746,242.50122222222222,0.0
18,Winter,Friday,377.0,121.9097,37.4409,46.7382,206.0888,0.0
19,Autumn,Monday,399.54545454545456,103.70345454545455,53.078545454545456,64.17127272727272,220.95327272727272,0.0
19,Autumn,Tuesday,404.0769230769231,96.71092307692308,55.36915384615384,62.26484615384615,214.34492307692307,0.0
19,Autumn,Wednesday,407.6666666666667,104.30683333333333,52.666,65.63033333333333,222.60316666666665,0.0
19,Autumn,Thursday,415.4166666666667,102.11983333333335,52.86291666666667,72.63199999999999,227.61475,0.0
19,Autumn,Friday,346.0769230769231,85.85853846153847,44.09723076923077,49.941923076923075,179.89769230769232,0.0
19,Spring,Monday,341.6,111.0885,34.5152,50.289500000000004,195.8932,0.0
19,Spring,Tuesday,333.6666666666667,103.86508333333332,35.16025,51.11483333333334,190.14016666666666,0.0
19,Spring,Wednesday,333.53846153846155,106.05930769230768,39.83653846153846,56.447923076923075,200.98046153846155,0.0
19,Spring,Thursday,352.0,113.70224999999999,36.3925,57.59983333333333,207.69458333333333,0.0
19,Spring,Friday,296.75,98.21366666666667,36.21008333333334,45.449083333333334,179.87283333333335,0.0
19,Summer,Monday,237.22222222222223,51.672555555555554,22.17688888888889,29.746111111111116,103.59555555555556,0.0
19,Summer,Tuesday,285.0,70.03575,31.623375000000003,33.755625,135.41475,0.0
19,Summer,Wednesday,284.875,68.69200000000001,30.51,34.7295,133.9315,0.0
19,Summer,Thursday,280.77777777777777,67.13011111111112,34.01144444444444,36.70488888888889,137.84644444444444,0.0
19,Summer,Friday,237.88888888888889,56.236444444444444,25.339333333333332,26.003444444444444,107.57922222222221,0.0
19,Vacation,Monday,126.0,34.35433333333334,2.982666666666667,10.3025,47.6395,1.0
19,Vacation,Tuesday,139.33333333333334,33.754777777777775,5.308222222222223,11.708666666666666,50.771666666666675,1.0
19,Vacation,Wednesday,110.6,21.4625,3.5429000000000004,13.756,38.761399999999995,1.0
19,Vacation,Thursday,122.4,27.8899,4.1979,15.614799999999999,47.702600000000004,1.0
19,Vacation,Friday,98.25,18.9555,2.82075,11.715,33.49125,1.0
19,Winter,Monday,410.3,132.5638,31.151799999999998,59.79110000000001,223.5067,0.0
19,Winter,Tuesday,411.1,132.3632,30.188599999999997,53.9332,216.48499999999999,0.0
19,Winter,Wednesday,396.0,143.00544444444444,31.806777777777782,55.121111111111105,229.93333333333334,0.0
19,Winter,Thursday,404.8888888888889,141.90033333333335,31.819333333333336,51.80455555555555,225.52422222222222,0.0
19,Winter,Friday,340.3,114.8536,31.4416,41.361000000000004,187.65619999999998,0.0
20,Autumn,Monday,221.8181818181818,80.73590909090909,29.732727272727274,45.64154545454546,156.11018181818181,0.0
20,Autumn,Tuesday,242.07692307692307,80.09284615384614,39.58123076923077,45.13423076923077,164.80830769230766,0.0
20,Autumn,Wednesday,248.5,89.84833333333334,39.03916666666667,49.58991666666666,178.4774166666667,0.0
20,Autumn,Thursday,252.5,82.33033333333333,38.63041666666667,61.39425,182.355,0.0
20,Autumn,Friday,216.3846153846154,72.71969230769231,31.128307692307693,37.542,141.39,0.0
20,Spring,Monday,239.9,97.6597,23.256,37.6008,158.5165,0.0
20,Spring,Tuesday,252.83333333333334,91.30341666666668,27.109083333333334,41.35158333333333,159.76408333333333,0.0
20,Spring,Wednesday,255.07692307692307,95.69192307692309,28.74776923076923,45.706307692307696,170.14600000000002,0.0
20,Spring,Thursday,263.8333333333333,98.36200000000001,26.27541666666667,47.23133333333333,171.86875,0.0
20,Spring,Friday,232.16666666666666,87.11216666666667,26.945083333333333,32.41583333333333,146.47308333333334,0.0
20,Summer,Monday,173.22222222222223,43.58233333333333,14.492111111111111,22.090333333333334,80.16477777777777,0.0
20,Summer,Tuesday,207.375,57.472375,19.697125,28.57575,105.74525,0.0
20,Summer,Wednesday,204.875,58.252,21.642375,27.460375,107.35475,0.0
20,Summer,Thursday,205.55555555555554,57.578,20.900777777777776,29.839444444444446,108.31822222222223,0.0
20,Summer,Friday,182.55555555555554,51.65888888888889,17.171555555555557,21.906,90.73644444444444,0.0
20,Vacation,Monday,120.75,33.61866666666667,0.6326666666666666,9.7225,43.97383333333334,1.0
20,Vacation,Tuesday,127.55555555555556,32.268,2.983,11.554,46.805,1.0
20,Vacation,Wednesday,110.9,21.1908,3.5713,13.400299999999998,38.162400000000005,1.0
20,Vacation,Thursday,115.5,24.8278,1.9685,14.663,41.4593,1.0
20,Vacation,Friday,100.25,18.706625,1.289,10.4035,30.399125,1.0
20,Winter,Monday,247.8,84.8296,1.4642,37.3007,123.5945,0.0
20,Winter,Tuesday,258.3,84.63879999999999,8.303999999999998,36.7284,129.6712,0.0
20,Winter,Wednesday,259.6666666666667,109.17566666666667,14.27877777777778,39.41833333333333,162.87277777777777,0.0
20,Winter,Thursday,266.6666666666667,106.09044444444446,12.819777777777778,39.962777777777774,158.873,0.0
20,Winter,Friday,229.3,80.6079,8.2621,26.459300000000002,115.32929999999999,0.0
21,Autumn,Monday,143.63636363636363,50.286272727272724,3.2768181818181814,21.145909090909093,74.709,0.0
21,Autumn,Tuesday,162.53846153846155,54.50069230769231,9.796153846153846,27.322692307692307,91.61953846153847,0.0
21,Autumn,Wednesday,159.58333333333334,65.73891666666667,11.264583333333333,28.67016666666667,105.67366666666668,0.0
21,Autumn,Thursday,165.91666666666666,54.50233333333333,8.391583333333333,38.13708333333333,101.031,0.0
21,Autumn,Friday,150.76923076923077,52.44469230769231,9.712846153846154,21.317923076923076,83.47546153846154,0.0
21,Spring,Monday,161.4,67.86760000000001,5.354699999999999,23.542099999999998,96.7644,0.0
21,Spring,Tuesday,161.66666666666666,67.62375,18.32725,29.73483333333333,115.68583333333333,0.0
21,Spring,Wednesday,166.92307692307693,68.82915384615384,13.543538461538462,30.698076923076922,113.07076923076923,0.0
21,Spring,Thursday,168.0,70.89766666666667,14.0805,31.323166666666665,116.30133333333333,0.0
21,Spring,Friday,158.41666666666666,62.65758333333333,14.338500000000002,20.909333333333333,97.90541666666667,0.0
21,Summer,Monday,147.11111111111111,38.229777777777784,2.549888888888889,15.006333333333336,55.786,0.0
21,Summer,Tuesday,163.125,48.569625,10.538,20.3545,79.462125,0.0
21,Summer,Wednesday,161.25,48.859125,10.238375,19.672375,78.769875,0.0
21,Summer,Thursday,159.77777777777777,51.46911111111111,11.595777777777776,21.195666666666668,84.26055555555554,0.0
21,Summer,Friday,148.11111111111111,45.173,6.812777777777779,16.633,68.61877777777778,0.0
21,Vacation,Monday,112.75,28.312416666666667,0.8729999999999999,8.2895,37.474916666666665,1.0
21,Vacation,Tuesday,117.11111111111111,26.489222222222224,2.6737777777777776,10.289333333333333,39.452333333333335,1.0
21,Vacation,Wednesday,108.8,20.8213,3.621,11.380500000000001,35.8228,1.0
21,Vacation,Thursday,109.8,22.330599999999997,2.218,12.583099999999998,37.1317,1.0
21,Vacation,Friday,100.375,18.661,1.2962500000000001,8.902625,28.859875000000002,1.0
21,Winter,Monday,158.9,45.5405,0.0809,18.219900000000003,63.841300000000004,0.0
21,Winter,Tuesday,165.9,44.1736,2.1642,23.6271,69.9649,0.0
21,Winter,Wednesday,175.66666666666666,69.45344444444444,6.573333333333333,29.543888888888887,105.57066666666667,0.0
21,Winter,Thursday,171.88888888888889,66.75077777777778,6.186888888888889,28.369999999999997,101.30766666666666,0.0
21,Winter,Friday,155.9,46.714999999999996,0.3384,16.651400000000002,63.7048,0.0
22,Autumn,Monday,130.8181818181818,32.195454545454545,0.157,12.799818181818182,45.15227272727273,0.0
22,Autumn,Tuesday,136.46153846153845,35.232076923076924,1.3871538461538462,18.13469230769231,54.75392307692308,0.0
22,Autumn,Wednesday,139.41666666666666,38.211416666666665,0.51225,16.222166666666666,54.94583333333333,0.0
22,Autumn,Thursday,139.0,35.461666666666666,0.26308333333333334,22.541166666666665,58.26591666666667,0.0
22,Autumn,Friday,138.0,35.71530769230769,1.9860769230769226,13.017153846153848,50.718538461538465,0.0
22,Spring,Monday,138.9,41.5822,5.2775,12.117,58.97670000000001,0.0
22,Spring,Tuesday,135.91666666666666,40.25908333333333,1.8975833333333334,17.20875,59.36541666666667,0.0
22,Spring,Wednesday,140.3846153846154,41.08446153846153,4.610230769230769,17.52523076923077,63.21992307692308,0.0
22,Spring,Thursday,137.25,43.268499999999996,4.718416666666667,17.095583333333334,65.0825,0.0
22,Spring,Friday,136.5,40.5655,5.4545,12.294083333333333,58.314083333333336,0.0
22,Summer,Monday,131.77777777777777,34.04488888888889,2.3379999999999996,11.794222222222222,48.17711111111111,0.0
22,Summer,Tuesday,145.75,37.47525,3.658625,14.539375,55.673249999999996,0.0
22,Summer,Wednesday,145.125,37.487,3.942125,13.547,54.976125,0.0
22,Summer,Thursday,142.88888888888889,37.44411111111111,3.890666666666667,15.135777777777779,56.470555555555556,0.0
22,Summer,Friday,138.22222222222223,34.645,2.1694444444444447,13.025333333333332,49.839777777777776,0.0
22,Vacation,Monday,107.0,22.89316666666667,0.9865,8.074250000000001,31.953916666666668,1.0
22,Vacation,Tuesday,108.55555555555556,21.513777777777776,2.723666666666667,8.390333333333334,32.62777777777777,1.0
22,Vacation,Wednesday,106.7,20.1754,3.5072,9.807500000000001,33.4901,1.0
22,Vacation,Thursday,107.6,21.262800000000002,2.091,10.5024,33.8562,1.0
22,Vacation,Friday,99.875,18.233125,1.230875,8.3005,27.764499999999998,1.0
22,Winter,Monday,135.9,32.536500000000004,0.12250000000000001,15.8632,48.5222,0.0
22,Winter,Tuesday,136.4,34.083600000000004,0.32659999999999995,16.444200000000002,50.8544,0.0
22,Winter,Wednesday,142.33333333333334,52.135000000000005,6.500222222222223,23.57411111111111,82.20933333333333,0.0
22,Winter,Thursday,136.22222222222223,51.604000000000006,6.2892222222222225,21.804333333333332,79.69755555555555,0.0
22,Winter,Friday,134.9,34.1824,0.0471,15.3339,49.563399999999994,0.0
